0.9448,1.6692,0.0000,0.0000,0.0000,-0.9983,0.0591,
0.8053,1.6421,0.0000,0.0000,0.0000,-0.9947,0.1031,
0.6925,1.6136,0.0000,0.0000,0.0000,-0.9866,0.1633,
0.6287,1.5821,0.0000,0.0000,0.0000,-0.9736,0.2281,
0.6118,1.5605,0.0000,0.0000,0.0000,-0.9549,0.2968,
0.5396,1.5081,0.0000,0.0000,0.0000,-0.9331,0.3595,
0.4747,1.4338,0.0000,0.0000,0.0000,-0.9024,0.4309,
0.4517,1.3837,0.0000,0.0000,0.0000,-0.8653,0.5013,
0.4198,1.2798,0.0000,0.0000,0.0000,-0.8245,0.5659,
0.4148,1.2161,0.0000,0.0000,0.0000,-0.7790,0.6270,
0.3890,1.1109,0.0000,0.0000,0.0000,-0.7281,0.6855,
